"Rows from: ilder_raw_rows","id","finn_url","finn_code","company_id","company_name_raw","job_title","description","application_url","location","employment_type","publication_date","expiration_date_raw","company_logo_url","scraped_at","status","created_at"
,,"https://www.finn.no/job/ad/441105162","441105162",,"Ludenso","Full stack developer","The posting is for a Full Stack Developer role involved in building and scaling AI-driven and web-based educational platforms, aligning with Systek's expertise in software development and digital product solutions.","https://www.finn.no/job/ad/441105162","",,,,,"2025-12-10 09:39:58.815+00",,
,,"https://www.finn.no/job/ad/441258156","441258156",,"reMarkable","Salesforce Marketing Cloud Developer","The job focuses on Salesforce Marketing Cloud development, automation, data workflows, and technical platform operations, reflecting complex digital and software development needs where Systek's expertise in custom software and skilled personnel could be valuable.","https://www.finn.no/job/ad/441258156","",,,,,"2025-12-10 09:39:58.263+00",,
,,"https://www.finn.no/job/ad/441128970","441128970",,"Kraft AI","Backend-utvikler (C#)","The job posting seeks a backend developer with expertise in .NET/C#, Kubernetes, and CI/CD pipelines to develop advanced AI-driven software solutions for the energy sector, aligning well with Systek's product development and software consulting services.","https://www.finn.no/job/ad/441128970","Muusøya 1, 3023 Drammen",,,,,"2025-12-11 09:39:57.974+00",,
,,"https://www.finn.no/job/ad/443718242","443718242",,"Vitalthings AS","Commercial lead – fremtidens pasientmonitorering i norske sykehus","Vitalthings is actively developing and scaling digital health solutions using sensors, digital services, and a growing AI-platform, indicating ongoing investment in system development and modernization aligned with Ilder's services.","https://www.finn.no/job/ad/443718242","7432 Trondheim",,,,,"2026-01-02 10:09:04.332+00",,
,,"https://www.finn.no/job/ad/444648922","444648922",,"Møller Digital","Data Engineer","The description highlights designing, developing, and maintaining scalable data pipelines, API development, cloud-based platform work (Azure), integrations, and modernization initiatives, all of which map directly to Ilder's services.","https://www.finn.no/job/ad/444648922","Frysjaveien 31, 0884 Oslo",,,,,"2026-01-07 10:10:04.591+00",,
,,"https://www.finn.no/job/ad/441258154","441258154",,"Nofence","Senior Product Manager - Data & AI focus","The job posting is for a Senior Product Manager focused on data and AI in a technology-driven company developing hardware, firmware, cloud services, and apps, indicating complex digital product development needs relevant to Systek's expertise.","https://www.finn.no/job/ad/441258154","",,,,,"2025-12-10 09:39:58.263+00",,
,,"https://www.finn.no/job/ad/444344478","444344478",,"Netlife AS","Senior Backend developer","The posting describes active work on developing, maintaining, refactoring, and modernizing a complex workflow and ecommerce platform, including backend system development and legacy system improvement—all directly aligned with Ilder’s services.","https://www.finn.no/job/ad/444344478","Brattørkaia 13B, 7010 Trondheim",,,,,"2026-01-04 10:08:21.039+00",,
,,"https://www.finn.no/job/ad/444792607","444792607",,"Sørskår Mekaniske Verksted - en høyteknologisk mekanisk virksomhet","Robotprogrammerer - industrirobotikk","The role focuses on developing, programming, and optimizing industrial robot solutions and automated production processes, which map directly to system development, automation, and digitalization services Ilder provides for industrial companies.","https://www.finn.no/job/ad/444792607","Fiskåvegen 1, 4120 Tau",,,,,"2026-01-08 10:08:43.969+00",,
,,"https://www.finn.no/job/ad/443547142","443547142",,"Fjeldseth AS","Prosjektleder byggautomasjon","The description highlights system integration, optimization, and digitalization initiatives related to building automation, indicating a need for expertise in automation, integration, and digital solution development.","https://www.finn.no/job/ad/443547142","Haakon VIIs gt 21, 7040 Trondheim",,,,,"2025-12-31 10:07:48.448+00",,
,,"https://www.finn.no/job/ad/444610554","444610554",,"Azets Insight AS","ERP-konsulent i Xledger","The description emphasizes process improvement, digitalization, automation, and the implementation and further development of cloud-based ERP solutions, all clear signals of ongoing digital initiatives relevant to Ilder's services.","https://www.finn.no/job/ad/444610554","0277 Oslo",,,,,"2026-01-07 10:10:51.517+00",,
,,"https://www.finn.no/job/ad/443550763","443550763",,"Clarksons Securities","Senior IT business manager","The role involves ownership of the IT system landscape, optimizing data flow and integrations, leading IT development projects, and collaborating on digital transformation initiatives, all indicating active investment in digital modernization and system improvement.","https://www.finn.no/job/ad/443550763","Munkedamsveien 62C, 0270 Oslo",,,,,"2025-12-31 10:11:01.365+00",,
,,"https://www.finn.no/job/ad/444643802","444643802",,"Innlandet fylkeskommune, Tannhelse","Applikasjonsforvalter- Tannhelsetjenesten i Innlandet fylkeskommune","The position involves development, implementation, and integration of digital systems (including a new national EPJ-system), automation of processes, and collaboration with external vendors, indicating active digital modernization where external help may be needed.","https://www.finn.no/job/ad/444643802","Parkgata 64, 2317 Hamar",,,,,"2026-01-07 10:08:26.327+00",,
,,"https://www.finn.no/job/ad/444778160","444778160",,"AutoSync AS","Leder for Compliance og Styringssystem","The position is responsible for building and further developing the company's governance and compliance systems, with explicit references to integrating regulatory requirements into operations, technology, and products, indicating a clear need for ongoing system development and modernization.","https://www.finn.no/job/ad/444778160","Oslo, 0181 Oslo",,,,,"2026-01-08 10:08:23.129+00",,
,,"https://www.finn.no/job/ad/443390276","443390276",,"Framo AS","Senior Dynamics Consultant","The posting describes a central role in further developing the Dynamics 365 SCM platform, driving digitalization of production processes, automation, and integrations—clear evidence of ongoing digital modernization and system work in an industrial context.","https://www.finn.no/job/ad/443390276","Florvågvegen 39, 5003 Bergen",,,,,"2025-12-30 10:09:12.205+00",,
,,"https://www.finn.no/job/ad/444004420","444004420",,"LOfavør","Data Engineer","The posting describes a major cloud migration (Oracle to AWS/Snowflake), system modernization, automation, and continuous development of a complex, business-critical system, all of which directly align with Ilder's services.","https://www.finn.no/job/ad/444004420","Hammersborggata 8, 0181 Oslo",,,,,"2026-01-03 10:08:22.622+00",,
,,"https://www.finn.no/job/ad/444589065","444589065",,"Statkraft","Chief Financial Officer","The description explicitly mentions leading the transformation and modernisation of the finance function, including systems, analytics, and digital capabilities, which aligns with Ilder's services.","https://www.finn.no/job/ad/444589065","Lilleakerveien 6, 0283 Oslo",,,,,"2026-01-06 10:09:24.857+00",,
,,"https://www.finn.no/job/ad/444779150","444779150",,"AM North AS","AM Ingeniør","The description highlights development and optimization of new digital products and solutions (3D-design, additive manufacturing, product development), indicating ongoing digital initiatives that align with Ilder's services.","https://www.finn.no/job/ad/444779150","Havneveien 50, 9610 Rypefjord",,,,,"2026-01-08 10:09:18.123+00",,
,,"https://www.finn.no/job/ad/444904205","444904205",,"Kongsberg Defence Communication AS","FPGA - utvikler","The posting describes active development of digital communication systems, networking, and security products, all of which require system development and modernization expertise aligned with Ilder's services.","https://www.finn.no/job/ad/444904205","Drengsrudbekken 12, 1383 Asker",,,,,"2026-01-08 10:09:49.202+00",,
,,"https://www.finn.no/job/ad/444590541","444590541",,"Politiets IT-enhet","Vil du lede designere som former fremtidens politi?","The posting is for a leadership role in Politiets IT-enhet focused on building and modernizing digital solutions, developing design and user experience capabilities, and guiding teams working on digitalization and product-oriented innovation—all clear signals of ongoing digital initiatives where external help may be relevant.","https://www.finn.no/job/ad/444590541","Fridtjof Nansens vei 14, 0369 Oslo",,,,,"2026-01-06 10:08:22.001+00",,
,,"https://www.finn.no/job/ad/444655079","444655079",,"Saga (part of Fonn Group)","Technical QA Engineer","The company is a large, global software product company actively developing and scaling cloud-native systems, automation, CI/CD, and modern digital products, all of which are directly aligned with Ilder's services.","https://www.finn.no/job/ad/444655079","Lars hilles gate 30, 5008 Bergen",,,,,"2026-01-08 10:09:41.926+00",,
,,"https://www.finn.no/job/ad/444910408","444910408",,"Yara Norge AS","Dagtidsoperatør","The description states that the role will 'delta i prosjekt for utbytting av styresystem i driftsområdet' (participate in a project to replace the control system in the operations area), which strongly indicates system modernization needs in an industrial context.","https://www.finn.no/job/ad/444910408","Hydroveien 55, 3905 Porsgrunn",,,,,"2026-01-08 10:10:05.763+00",,
,,"https://www.finn.no/job/ad/444802274","444802274",,"Sweco Norge","Prosjekteringsleder, Bergen","The description highlights the use and further development of VDC-methodology (Virtual Design and Construction), cross-disciplinary digital project processes, and transforming future digital, urban, and sustainable societies, indicating active digitalization and system modernization initiatives.","https://www.finn.no/job/ad/444802274","5072 Bergen",,,,,"2026-01-08 10:10:07.276+00",,
,,"https://www.finn.no/job/ad/444741922","444741922",,"HMH","Digital Engineering Leader","The posting focuses on leading digital engineering innovation, shaping control systems and software products, and implementing unified digital engineering processes—clear signals of active system development, modernization, and digital transformation in a complex, multinational energy context.","https://www.finn.no/job/ad/444741922","Butangen 20, 4639 Kristiansand S",,,,,"2026-01-07 10:08:53.975+00",,
,,"https://www.finn.no/job/ad/443400822","443400822",,"GLAMOX AS","System Engineer – Advanced Lighting Systems (Offshore Wind)","The role involves designing, developing, and integrating advanced digital lighting control and management systems for offshore applications, which includes system architecture, automation, integrations, and digitalization—clear signals that map directly to Ilder’s services.","https://www.finn.no/job/ad/443400822","Borgundfjordvegen 116, 6017 Ålesund",,,,,"2025-12-30 10:09:05.266+00",,
,,"https://www.finn.no/job/ad/443540473","443540473",,"Q-Free","Project Manager Industrialization","The role involves managing and improving complex production processes for ITS products, with responsibilities for HW/SW test development, system integration, and continuous process improvement—clear signals of ongoing digital system development and modernization aligned with Ilder’s services.","https://www.finn.no/job/ad/443540473","Strindfjordvegen 1, 7053 Ranheim",,,,,"2025-12-31 10:08:49.206+00",,
,,"https://www.finn.no/job/ad/444663038","444663038",,"Statnett","Seniorrådgiver FOU  Innovasjon og Partnerskap","The description highlights driving new digital solutions, innovation projects, digitalization strategies, and the use of IT in the energy sector, all of which align with Ilder's core services.","https://www.finn.no/job/ad/444663038","Nydalen allé 33, 0484 Oslo",,,,,"2026-01-07 10:08:02.565+00",,
,,"https://www.finn.no/job/ad/444590641","444590641",,"Vestfold Vann IKS","Senior IKT-konsulent","The role includes solution design, security, and participation in IT/OT projects—indicating ongoing digital system improvement and modernization within a utility context, mapping to Ilder’s services.","https://www.finn.no/job/ad/444590641","Hedrumveien 127, 3270 Larvik",,,,,"2026-01-06 10:09:01.968+00",,
,,"https://www.finn.no/job/ad/444797282","444797282",,"Kongsberg Defence & Aerospace - Missiles & Space","Senior Prosjektingeniør - Testutvikling","The position involves developing and improving complex test systems and equipment, including system design and process optimization, within a large high-tech company, indicating ongoing digital system development and modernization initiatives aligned with Ilder's services.","https://www.finn.no/job/ad/444797282","Kirkegårdsveien 45, 3616 Kongsberg",,,,,"2026-01-08 10:10:07.278+00",,
,,"https://www.finn.no/job/ad/444792605","444792605",,"GUARD AUTOMATION AS","Systemingeniør automasjon","The posting explicitly mentions videreutvikle kundespesifikke applikasjoner på PLS, HMI og SCADA/DCS, utrulling av skybaserte tjenester og IoT-løsninger, and robust systemarkitektur—clear evidence of ongoing system development, modernization, integrations, automation, and cloud initiatives in an industrial context.","https://www.finn.no/job/ad/444792605","Brattørkaia 17A, 7010 Trondheim",,,,,"2026-01-09 10:09:38.678+00",,
,,"https://www.finn.no/job/ad/444017858","444017858",,"Avinor AS","Arkitekt infrastruktur","The job involves developing, maintaining, and modernizing complex IT infrastructure and architectures—including modernization projects, strategic technology roadmaps, and integration across OT/IT domains—which are clear signals for external digitalization and system development support.","https://www.finn.no/job/ad/444017858","Luftveien 16, 3440 Røyken",,,,,"2026-01-03 10:10:10.465+00",,
,,"https://www.finn.no/job/ad/444906733","444906733",,"Oslo kommune","Teamleder IKT-sikkerhet","The position is for a leader in the IKT-sikkerhetsteam within Oslo kommune's new Digitaliseringsetaten, focused on developing and securing complex digital infrastructure and security services, indicating ongoing digitalization and system improvement initiatives where external partners may be relevant.","https://www.finn.no/job/ad/444906733","Grensesvingen 6, 0663 Oslo",,,,,"2026-01-08 10:10:39.468+00",,
,,"https://www.finn.no/job/ad/444906574","444906574",,"Sørskår Mekaniske Verksted AS - en høyteknologisk mekanisk virksomhet","Automasjonsteknikere/ingeniører","The description highlights work with PLS, HMI, SCADA, automation system optimization, and complex multidisciplinary projects, indicating active investment in industrial digitalization and automation that aligns with Ilder’s services.","https://www.finn.no/job/ad/444906574","Fiskåvegen, 4120 Tau",,,,,"2026-01-08 10:09:25.145+00",,
,,"https://www.finn.no/job/ad/444584260","444584260",,"Kongsberg Defence & Aerospace - Defence Systems - Naval Systems","Prosjektingeniør teknisk support","The description references ongoing and upcoming projects involving the development, installation, and improvement of advanced system solutions for naval defense, indicating system development and innovation aligned with Ilder’s services.","https://www.finn.no/job/ad/444584260","Kirkegårdsveien 45, 3616 Kongsberg",,,,,"2026-01-06 10:08:21.999+00",,
,,"https://www.finn.no/job/ad/444749164","444749164",,"Avinor AS","DevSecOps-utvikler","The posting describes ongoing work and responsibility for cloud platforms (Azure), integrations, API Management, microservices, internal solutions, security architecture, CI/CD, and automation—clear signals of active digital system development and modernization that align with Ilder's services.","https://www.finn.no/job/ad/444749164","Dronning Eufemias gate 6A, 0191 Oslo",,,,,"2026-01-07 10:08:37.716+00",,
,,"https://www.finn.no/job/ad/444593582","444593582",,"Akershus universitetssykehus HF","Rådgiver - IKT","The role involves advising and following up on IKT (IT) solutions in building projects, coordinating interfaces between buildings, technical systems, and digital infrastructure, and developing requirements/specifications, all of which indicate active investment in digital system development, integration, and modernization.","https://www.finn.no/job/ad/444593582","Sykehusveien 25, 1474 Lørenskog",,,,,"2026-01-06 10:09:56.468+00",,
,,"https://www.finn.no/job/ad/443403092","443403092",,"Vipps MobilePay","Platform & AI Engineer","The description details active investment in building and modernizing a cloud platform, integrating AI capabilities, automation (infrastructure as code, GitOps), and collaboration on architecture and security—directly aligned with Ilder’s services.","https://www.finn.no/job/ad/443403092","Robert Levins Gate 5, Oslo, Norway, 0150 Oslo",,,,,"2025-12-30 10:07:43.34+00",,
,,"https://www.finn.no/job/ad/443388756","443388756",,"Framo AS","CRM Consultant (D365 Sales)","The description highlights active work on videreutvikle, konfigurere og optimalisere Dynamics 365 Sales (D365 CE), as well as improving and modernizing CRM processes, which are clear signals of digital systems improvement and modernization.","https://www.finn.no/job/ad/443388756","Florvågvegen 39, 5003 Bergen",,,,,"2025-12-30 10:10:33.335+00",,
,,"https://www.finn.no/job/ad/444590953","444590953",,"Gjensidige Pensjonsforsikring AS","Sikkerhetsutvikler","The posting seeks a 'Sikkerhetsutvikler' to work hands-on with secure system development, architecture, and development processes, explicitly mentioning new solution building, modernization, DevSecOps, and system security improvements—all strongly aligned with Ilder’s services.","https://www.finn.no/job/ad/444590953","Schweigaards gate 14, 0185 Oslo",,,,,"2026-01-06 10:08:22.422+00",,
,,"https://www.finn.no/job/ad/444599228","444599228",,"KPMG Norge","Konsulent i Risk & Regulatory","The description references ongoing development of AI Governance and GRC-technology solutions (e.g., ServiceNow), GRC-transformation, digitalization, and data analysis, which are clear indicators of active digital system development and modernization where external partners like Ilder could assist.","https://www.finn.no/job/ad/444599228","Dronning Eufemias gate 6A, 0191 Oslo, Norway, 0191 Oslo",,,,,"2026-01-06 10:08:22.011+00",,
,,"https://www.finn.no/job/ad/444805011","444805011",,"Nav","IT-utvikler","The description highlights ongoing work with RPA, automation, AI, API development, and process modernization, all of which map directly to Ilder’s services and indicate active investment in digital system improvement.","https://www.finn.no/job/ad/444805011","Terminalveien 2, 8624 Mo i Rana",,,,,"2026-01-08 10:10:16.865+00",,
,,"https://www.finn.no/job/ad/444615701","444615701",,"Nettbil","Senior Software Engineer","The posting describes ongoing platform modernization, system development, API/integration work, CI/CD improvements, and cloud infrastructure (AWS, Kubernetes), clearly indicating active investment in digital initiatives aligned with Ilder's services.","https://www.finn.no/job/ad/444615701","Lørenfaret 1, Oslo, Norge, 0585 Oslo",,,,,"2026-01-07 10:09:21.694+00",,
,,"https://www.finn.no/job/ad/444789307","444789307",,"iteam","Drift- og Supportmedarbeider mobil","The role involves building, improving, automating, and integrating mobile- and communication solutions, as well as working with cloud infrastructure, which are all strong digitalization signals directly aligned with Ilder's services.","https://www.finn.no/job/ad/444789307","Innspurten 1A, 0663 Oslo",,,,,"2026-01-08 10:10:14.046+00",,
,,"https://www.finn.no/job/ad/444585966","444585966",,"Norsk nukleær dekommisjonering","Rådgiver/seniorrådgiver sikkerhetsstudier","The description references work on projects within digitalization, IKT (IT), and infrastructure, indicating active digital initiatives where external partners for system development or modernization could be relevant.","https://www.finn.no/job/ad/444585966","Instituttveien 18, 2007 Kjeller",,,,,"2026-01-06 10:09:27.531+00",,
,,"https://www.finn.no/job/ad/444782118","444782118",,"Siemens Energy AS","Technical Manager – Grid Technologies Service","The description references responsibility for the operation, maintenance, and technical support of systems, involvement in projects with digitalization/IT teams, and Siemens Energy's focus on automation and digitalization in energy, signaling active work on system improvement and digital solutions where external partners may be relevant.","https://www.finn.no/job/ad/444782118","Bratsbergveien 5, 7037 Trondheim",,,,,"2026-01-08 10:09:01.525+00",,
,,"https://www.finn.no/job/ad/441178927","441178927",,"Gulen kommune","Driftsleiar reinhald, 100% fast","The job posting is for a cleaning operations manager focusing on facility management and cleaning services, which is unrelated to technology, product development, or digitalization roles that Systek AS targets.","https://www.finn.no/job/ad/441178927","",,,,,"2025-12-10 09:39:58.815+00",,
,,"https://www.finn.no/job/ad/443544923","443544923",,"Kitron Norway","Security Manager","The role involves leading and further developing the IT and Cyber Security organization, coordinating information security systems, and ensuring compliance with international security standards—clear signals of ongoing digitalization, system improvement, and security initiatives where external expertise may be relevant.","https://www.finn.no/job/ad/443544923","Tverrdalsøyveien 100, 4920 Staubø",,,,,"2025-12-31 10:21:20.846+00",,
,,"https://www.finn.no/job/ad/443561674","443561674",,"Eramet Norway AS","Elektro avdelingsleder","The description highlights planned increased investment in automation systems ('økt satsing på automasjon på verket de neste årene') and mentions responsibilities involving technology improvement and data-driven maintenance, both strong signals of ongoing digitalization and automation initiatives in an industrial setting.","https://www.finn.no/job/ad/443561674","sbefaringSted: Øyesletta 61, 4484 Øyestranda",,,,,"2025-12-31 10:07:33.355+00",,
,,"https://www.finn.no/job/ad/444855212","444855212",,"Handelsbanken Norge","Dyktige app-utviklere til vår nye mobilbank","The description details active development of new digital solutions including a fullstack mobile app, use of modern tech (React Native, Java, Kubernetes, Azure), and ongoing improvement initiatives, all of which map directly to Ilder’s services.","https://www.finn.no/job/ad/444855212","Cort Adelers gate 30, Oslo, Norge, 0251 Oslo",,,,,"2026-01-08 10:11:49.996+00",,
,,"https://www.finn.no/job/ad/444777936","444777936",,"Skagerak Kraft AS","Kraftmarkedsanalytiker","The job involves contributing to the development and improvement of analysis and forecasting tools, collaborating with developers in a multidisciplinary team, and leveraging technology and data analysis, all indicating active investment in digitalization and system development that matches Ilder’s services.","https://www.finn.no/job/ad/444777936","Floodeløkka 1, 3915 Porsgrunn",,,,,"2026-01-08 10:09:18.136+00",,
,,"https://www.finn.no/job/ad/441265308","441265308",,"Sporveien AS","Driftskonsulent - Digital Arbeidsplass","The job posting is for a technical consultant role focused on digital workplace support, involving IT operations and digitalization tasks, indicating a relevant opportunity for Systek's software development and consulting services.","https://www.finn.no/job/ad/441265308","Økernveien 9, Oslo, Norge, 0468 Oslo",,,,,"2025-12-10 09:39:58.263+00",,
,,"https://www.finn.no/job/ad/441310529","441310529",,"Advokatfirmaet Wiersholm AS","Director of Technology","The job posting is relevant because it is for a Director of Technology role focused on leading digital transformation, IT operations, development, AI, and automation, aligning with Systek's expertise in technology and digital solutions for organizational challenges.","https://www.finn.no/job/ad/441310529","Dokkveien 1, 0251 Oslo",,,,,"2025-12-11 09:39:57.974+00",,
,,"https://www.finn.no/job/ad/441123162","441123162",,"Manpower","Kunderådgiver","The job posting is for a customer advisor role focused on customer service and sales rather than technology, development, or digital solutions relevant to Systek's expertise.","https://www.finn.no/job/ad/441123162","0187 Oslo",,,,,"2025-12-10 09:39:58.263+00",,
,,"https://www.finn.no/job/ad/444793591","444793591",,"Kongsberg Defence & Aerospace - Missiles & Aerostructures","Prosjektingeniør  Elektronikk og Mekatronikk","The description highlights development and maintenance of systems and equipment (tests, design, modeling) for advanced missile systems, indicating ongoing system development and technology innovation in a complex industrial domain.","https://www.finn.no/job/ad/444793591","Kirkegårdsveien 45, 3616 Kongsberg",,,,,"2026-01-08 10:08:23.139+00",,
,,"https://www.finn.no/job/ad/444800831","444800831",,"Folkehelseinstituttet FHI","Senior systemutvikler","The posting describes a major platform modernization and new system development initiative, with responsibilities covering design, development, testing, and modernization of IT systems—clear signals of work that aligns with Ilder’s services.","https://www.finn.no/job/ad/444800831","7030 Trondheim",,,,,"2026-01-08 10:09:01.512+00",,
,,"https://www.finn.no/job/ad/444588110","444588110",,"Orkla IT AS","PLM Consultant","The posting describes ongoing implementation, maintenance, and continuous development of PLM solutions and related system enhancements, indicating active investment in digital system improvement and modernization.","https://www.finn.no/job/ad/444588110","Drammensveien 149, 0277 Oslo",,,,,"2026-01-06 10:09:08.284+00",,
,,"https://www.finn.no/job/ad/441124478","441124478",,"Alsaker Fjordbruk","Alsaker Fjordbruk søker IT-konsulent","The job posting for an IT consultant at Alsaker Fjordbruk involves development and operation of IT solutions, including Microsoft 365 and Azure cloud services, which aligns with Systek's expertise in platform/cloud solutions and IT operations.","https://www.finn.no/job/ad/441124478","",,,,,"2025-12-10 09:39:58.815+00",,
,,"https://www.finn.no/job/ad/441312355","441312355",,"Nordlo Vennesla AS","Bli en del av vårt unike IT miljø på Hunsfos!","The job posting is for a senior IT consultant role focused on Azure cloud migration, network, and IT solutions design, indicating a need for skilled personnel in technology and digital solutions relevant for Systek's expertise.","https://www.finn.no/job/ad/441312355","Hunsøya PM5, 4700 Vennesla",,,,,"2025-12-11 09:39:57.974+00",,
,,"https://www.finn.no/job/ad/440969936","440969936",,"Randstad AS","Supportmedarbeider","The posting is for technically skilled system support roles involved in implementing a large digital system with system administration and data maintenance tasks, indicating relevant technology and digitalization needs.","https://www.finn.no/job/ad/440969936","Siloveien 6, 2335 Stange",,,,,"2025-12-08 09:40:00.056+00",,
,,"https://www.finn.no/job/ad/441118965","441118965",,"TIETOEVRY FINTECH NORWAY AS","Solution Architect - Tieto Banktech (m/f/d)","The job posting is for a Solution Architect role involving leadership in technical development, architecture, and product teams in a complex fintech environment, clearly matching Systek's expertise areas and target industries such as banking and product development support.","https://www.finn.no/job/ad/441118965","1360 Fornebu",,,,,"2025-12-10 09:39:58.263+00",,
,,"https://www.finn.no/job/ad/440994438","440994438",,"REMA 1000 Norge AS","Enhetsadministrator","Har du tenkt over hvor mye teknologi som inngår i din handletur på REMA 1000? Med 2300 kasser plassert i ca. 700 butikker, 147 applikasjoner, 123 direkteintegrasjoner, 100 leverandører, 70 tjenester, og 16 000 brukere – jobber vi for å sikre at hver handletur går sømløst for kundene våre. Har DU lyst til å være med å forme REMA 1000 sine digitale løsninger? Hvem er du? Vi ser etter deg som er nysgjerrig på ny teknologi, og liker å finne løsningen på problemer. Du vil ha en rolle som påvirker mange brukere, og ønsket om å levere god kvalitet til disse brukerne er viktig. I denne stillingen vil du blant annet ha ansvar for Å sørge for at vi har god kontroll og styring over alle IT-enhetene vi bruker i REMA 1000. Vi mange forskjellige enhetstyper med forskjellige bruksområder, f.eks. PC/Mac for kontorbruk, mobiltelefoner, håndterminaler og truckterminaler for å nevne noen. Løpende administrere enhets- og applikasjonskonfigurasjoner i Intune Forvaltning av operativsystem og programvare som brukes på enheter, f.eks. oppdatering av image til bruk på enheter Drive 3. linjesupport på enheter, identifisere gjentakende utfordringer, bidra med kunnskapsdeling til 1. og 2. linje Løpende justere policies og konfigurasjon for å være oppdatert med endringer hos leverandører Testing av nye enheter Automatisering av oppgaver og prosesser Vi tror du kjenner deg igjen i følgende egenskaper Serviceinnstilt, interessert i å hjelpe til å løse utfordringer som brukere sitter med Analytisk og konsekvenstenkende, de policyene vi setter treffer mange brukere Bevisst på IT-sikkerhet da en stor del av jobben vil være å beskytte enhetene mot bevisst eller ubevisst skade, f.eks. ved å administrere endepunktssikring sammen med kollegaer i IT-sikkerhet Dine kvalifikasjoner Relevant utdanning innen IT eller erfaring innenfor området Interesse for f.eks. enheter (PC/Mac/mobiltelefon/håndterminaler), operativsystemer eller flåtestyring og applikasjonsdistribusjon Kjennskap til Intune, Google Play, Apple Business Manager eller andre tilsvarende systemer er et pluss Erfaring fra sakshåndtering fra f.eks. ServiceNow er et pluss Erfaring innenfor retail er et pluss Hvorfor velge oss? Hos oss får du muligheten til å jobbe med en sterk merkevare i et inkluderende og verdidrevet selskap. I REMA 1000 er vi opptatt av å ha det morsomt og lønnsomt, i den rekkefølgen! Vi tar vare på våre medarbeidere og har gjennom en årrekke blitt kåret til en av Norges beste arbeidsplasser i Great Place to Work®. Vi holder til i moderne lokaler på Ensjø og kan friste med både kaffebar, personalrestaurant og treningsrom, fleksibel arbeidstid og konkurransedyktige betingelser. Vi mener at mangfold gjør oss rikere, og oppmuntrer deg til å søke, uavhengig av hvem du er. Vil du jobbe i en spennende og hektisk bransje hvor du har stor mulighet til å påvirke din egen arbeidsdag, er dette noe for deg! Sitter du igjen med flere spørsmål? Da er Magnus Tømte (magnus.tomte at rema.no) rett person å kontakte Vi gleder oss til å motta din CV og din søknad!","https://www.finn.no/job/ad/440994438","Gladengveien 2, 0661 Oslo",,,,,"2025-12-09 09:39:57.834+00",,
,,"https://www.finn.no/job/ad/441041388","441041388",,"TIETOEVRY FINTECH NORWAY AS","Solution Architect - Tieto Banktech (m/f/d)","The job posting is for a Solution Architect role focused on leading technical development and improving complex financial software solutions, aligning well with Systek's expertise in product development and technology consulting for the banking sector.","https://www.finn.no/job/ad/441041388","1360 Fornebu",,,,,"2025-12-10 09:39:58.263+00",,
,,"https://www.finn.no/job/ad/440964663","440964663",,"Electric Way","Markedskoordinator","The job posting is for a marketing coordinator focusing on content creation and social media management, which does not involve technology, product development, or IT challenges relevant to Systek AS's software development and consulting services.","https://www.finn.no/job/ad/440964663","0161 Oslo",,,,,"2025-12-08 09:40:00.056+00",,
